Transaction_ID,Geo_Risk,Velocity_Risk,Device_Risk,Amount_Risk,Network_Risk,Behavioral_Risk,Final_Risk_Score,Decision
TXN_2830,50,50,100,100,40,0,56,OTP
TXN_2831,90,50,100,100,40,48,71,Block
TXN_2832,90,50,100,100,40,48,71,Block
TXN_2833,50,90,100,50,40,48,63,OTP
TXN_2834,50,0,100,100,40,40,52,OTP
TXN_2835,100,0,100,100,40,40,62,OTP
TXN_2836,90,0,100,100,0,48,55,OTP
TXN_2837,100,0,100,50,40,52,56,OTP
TXN_2838,90,0,100,50,40,48,53,OTP
TXN_2839,100,0,100,50,40,52,56,OTP
TXN_2840,100,0,100,50,0,52,50,Approve
TXN_2841,50,50,100,100,40,0,56,OTP
TXN_2842,100,0,100,50,40,48,55,OTP
TXN_2843,90,0,100,0,40,0,39,Approve
TXN_2844,100,0,100,100,0,0,50,Approve
TXN_2845,100,0,100,100,0,40,56,OTP
TXN_2846,100,0,100,100,0,0,50,Approve
TXN_2847,50,50,100,100,40,0,56,OTP
TXN_2848,50,50,100,100,40,40,62,OTP
TXN_2849,100,0,100,100,0,52,57,OTP
TXN_2850,100,50,100,100,40,62,75,Block
TXN_2851,100,40,100,100,0,0,58,OTP
TXN_2852,100,40,100,50,40,48,63,OTP
TXN_2853,100,50,100,100,40,52,73,Block
TXN_2854,90,90,100,100,40,48,79,Block
TXN_2855,100,0,100,100,40,0,56,OTP
TXN_2856,100,0,100,100,0,62,59,OTP
TXN_2857,100,0,100,50,40,0,48,Approve
TXN_2858,100,50,100,50,40,0,58,OTP
TXN_2859,100,50,100,100,0,48,67,OTP
TXN_2860,50,0,100,50,40,0,38,Approve
TXN_2861,90,50,100,100,40,0,64,OTP
TXN_2862,100,50,100,0,40,40,57,OTP
TXN_2863,90,50,100,50,0,48,57,OTP
TXN_2864,100,0,100,100,40,0,56,OTP
TXN_2865,90,0,100,100,40,0,54,OTP
TXN_2866,100,0,100,100,0,0,50,Approve
TXN_2867,100,0,100,100,40,0,56,OTP
TXN_2868,100,0,100,100,40,52,63,OTP
TXN_2869,100,0,100,100,0,0,50,Approve
TXN_2870,100,0,100,50,40,48,55,OTP
TXN_2871,100,0,100,100,0,0,50,Approve
TXN_2872,100,50,100,100,40,40,72,Block
TXN_2873,100,0,100,100,0,0,50,Approve
TXN_2874,100,0,100,100,0,0,50,Approve
TXN_2875,90,50,100,50,40,0,56,OTP
TXN_2876,100,0,100,50,40,0,48,Approve
TXN_2877,100,0,100,100,40,62,65,OTP
TXN_2878,100,50,100,0,40,0,51,OTP
TXN_2879,90,0,100,100,40,48,61,OTP
TXN_2880,100,50,100,100,40,52,73,Block
TXN_2881,100,0,100,50,0,0,42,Approve
TXN_2882,50,50,100,100,40,48,63,OTP
TXN_2883,90,0,100,100,0,0,48,Approve
TXN_2884,100,0,100,100,40,48,63,OTP
TXN_2885,100,0,100,50,0,0,42,Approve
TXN_2886,50,50,100,100,0,0,50,Approve
TXN_2887,50,0,100,50,40,48,45,Approve
TXN_2888,100,50,100,100,40,0,66,OTP
TXN_2889,100,50,100,100,40,0,66,OTP
TXN_2890,90,0,100,100,0,0,48,Approve
TXN_2891,100,40,100,100,40,48,71,Block
TXN_2892,100,50,100,100,40,0,66,OTP
TXN_2893,100,0,60,100,0,0,44,Approve
TXN_2894,100,0,100,100,0,0,50,Approve
TXN_2895,100,50,100,50,40,0,58,OTP
TXN_2896,100,50,100,50,40,0,58,OTP
TXN_2897,100,40,100,100,40,52,71,Block
TXN_2898,100,0,100,100,40,40,62,OTP
TXN_2899,100,50,100,50,40,48,65,OTP
TXN_2900,100,90,100,100,40,0,74,Block
TXN_2901,90,0,100,100,0,48,55,OTP
TXN_2902,100,0,100,100,40,0,56,OTP
TXN_2903,100,40,100,100,0,48,65,OTP
TXN_2904,50,0,100,100,40,0,46,Approve
TXN_2905,100,40,100,100,0,0,58,OTP
TXN_2906,100,50,100,100,40,52,73,Block
TXN_2907,100,0,100,100,40,0,56,OTP
TXN_2908,90,50,100,100,40,0,64,OTP
TXN_2909,100,0,100,100,40,0,56,OTP
TXN_2910,100,50,100,100,40,0,66,OTP
TXN_2911,100,50,100,50,40,0,58,OTP
TXN_2912,50,0,100,100,0,52,47,Approve
TXN_2913,100,40,100,100,40,0,64,OTP
TXN_2914,100,0,100,100,0,0,50,Approve
TXN_2915,100,0,100,100,40,48,63,OTP
TXN_2916,100,0,100,100,40,0,56,OTP
TXN_2917,100,50,100,100,0,0,60,OTP
TXN_2918,100,0,100,100,40,52,63,OTP
TXN_2919,50,50,100,100,40,0,56,OTP
TXN_2920,100,0,100,50,0,62,51,OTP
TXN_2921,100,50,100,100,0,62,69,OTP
TXN_2922,100,90,100,100,40,0,74,Block
TXN_2923,90,0,100,100,0,0,48,Approve
TXN_2924,50,0,100,50,40,0,38,Approve
TXN_2925,90,50,100,100,40,52,71,Block
TXN_2926,90,0,100,0,0,0,33,Approve
TXN_2927,100,50,100,100,40,0,66,OTP
TXN_2928,100,0,100,100,40,40,62,OTP
TXN_2929,100,0,100,100,0,40,56,OTP
TXN_2930,100,50,100,100,0,0,60,OTP
TXN_2931,100,0,100,50,40,0,48,Approve
TXN_2932,100,40,100,100,40,0,64,OTP
TXN_2933,100,0,100,100,0,0,50,Approve
TXN_2934,100,0,100,100,40,0,56,OTP
TXN_2935,90,50,100,50,40,40,62,OTP
TXN_2936,100,40,100,100,40,0,64,OTP
TXN_2937,100,0,100,50,0,62,51,OTP
TXN_2938,100,90,100,100,40,0,74,Block
TXN_2939,100,50,100,100,40,40,72,Block
TXN_2940,100,50,100,100,40,0,66,OTP
TXN_2941,50,50,100,100,40,48,63,OTP
TXN_2942,100,0,100,100,40,0,56,OTP
TXN_2943,100,0,100,0,40,40,47,Approve
TXN_2944,100,50,100,100,0,48,67,OTP
TXN_2945,90,90,100,100,40,62,81,Block
TXN_2946,100,90,100,100,40,0,74,Block
TXN_2947,100,0,100,100,40,0,56,OTP
TXN_2948,90,40,100,100,0,0,56,OTP
TXN_2949,100,50,100,100,40,0,66,OTP
TXN_2950,100,0,100,100,40,0,56,OTP
TXN_2951,100,40,100,100,40,0,64,OTP
TXN_2952,90,0,100,100,40,0,54,OTP
TXN_2953,50,90,100,50,40,0,56,OTP
TXN_2954,100,50,100,100,40,0,66,OTP
TXN_2955,100,0,100,100,0,0,50,Approve
TXN_2956,100,50,100,100,40,48,73,Block
TXN_2957,100,0,100,100,40,48,63,OTP
TXN_2958,100,0,100,50,40,0,48,Approve
TXN_2959,100,0,100,50,40,0,48,Approve
TXN_2960,100,40,100,100,40,0,64,OTP
TXN_2961,100,0,100,100,40,48,63,OTP
TXN_2962,100,0,100,0,40,0,41,Approve
TXN_2963,100,50,100,100,0,0,60,OTP
TXN_2964,100,0,100,100,40,48,63,OTP
TXN_2965,90,0,100,100,40,62,63,OTP
TXN_2966,50,0,100,100,40,0,46,Approve
TXN_2967,100,0,100,100,40,0,56,OTP
TXN_2968,100,0,100,100,0,0,50,Approve
TXN_2969,100,0,100,100,0,0,50,Approve
TXN_2970,50,0,100,50,0,0,32,Approve
TXN_2971,100,0,100,100,40,0,56,OTP
TXN_2972,90,90,100,100,40,48,79,Block
TXN_2973,100,40,100,100,40,0,64,OTP
TXN_2974,100,50,100,100,0,40,66,OTP
TXN_2975,100,0,100,100,0,0,50,Approve
TXN_2976,100,0,100,100,0,40,56,OTP
TXN_2977,100,0,100,100,40,40,62,OTP
TXN_2978,100,0,100,50,40,48,55,OTP
TXN_2979,100,50,100,50,40,62,67,OTP
TXN_2980,100,0,100,100,0,0,50,Approve
TXN_2981,90,0,100,100,40,0,54,OTP
TXN_2982,100,50,100,100,40,48,73,Block
TXN_2983,100,0,100,100,0,48,57,OTP
TXN_2984,100,0,100,100,40,0,56,OTP
TXN_2985,100,0,100,0,0,0,35,Approve
TXN_2986,100,0,100,50,40,48,55,OTP
TXN_2987,90,0,100,0,0,48,40,Approve
TXN_2988,90,40,100,100,0,40,62,OTP
TXN_2989,100,0,100,100,40,40,62,OTP
TXN_2990,100,0,100,50,0,0,42,Approve
TXN_2991,100,50,100,100,0,0,60,OTP
TXN_2992,100,0,100,100,40,52,63,OTP
TXN_2993,100,0,100,100,40,40,62,OTP
TXN_2994,100,0,100,100,40,0,56,OTP
TXN_2995,100,0,100,100,40,48,63,OTP
TXN_2996,100,0,100,100,40,52,63,OTP
TXN_2997,100,50,100,100,0,62,69,OTP
TXN_2998,100,50,100,50,40,48,65,OTP
TXN_2999,90,0,100,100,40,48,61,OTP
TXN_3000,100,0,100,100,0,40,56,OTP
TXN_3001,100,0,100,0,40,0,41,Approve
TXN_3002,100,0,100,100,0,0,50,Approve
TXN_3003,100,0,100,100,0,0,50,Approve
TXN_3004,100,0,100,100,40,0,56,OTP
TXN_3005,100,50,100,100,40,0,66,OTP
TXN_3006,100,0,100,100,40,52,63,OTP
TXN_3007,90,0,100,100,0,0,48,Approve
TXN_3008,100,0,100,100,40,52,63,OTP
TXN_3009,100,0,100,50,40,0,48,Approve
TXN_3010,100,0,100,100,0,40,56,OTP
TXN_3011,100,50,100,100,0,52,67,OTP
TXN_3012,100,0,100,100,40,0,56,OTP
TXN_3013,100,0,100,100,40,0,56,OTP
TXN_3014,100,0,100,100,0,0,50,Approve
TXN_3015,100,0,100,100,0,0,50,Approve
TXN_3016,100,50,100,100,40,0,66,OTP
TXN_3017,100,0,100,100,0,62,59,OTP
TXN_3018,100,50,100,100,40,0,66,OTP
TXN_3019,90,50,100,100,40,48,71,Block
TXN_3020,100,50,100,100,40,40,72,Block
TXN_3021,100,40,100,0,0,48,50,Approve
TXN_3022,50,50,100,100,0,62,59,OTP
TXN_3023,100,50,100,100,0,0,60,OTP
TXN_3024,90,0,100,0,40,0,39,Approve
TXN_3025,100,0,100,50,0,0,42,Approve
TXN_3026,100,0,100,100,40,0,56,OTP
TXN_3027,100,0,100,100,40,52,63,OTP
TXN_3028,100,0,100,100,0,0,50,Approve
TXN_3029,100,0,100,100,40,52,63,OTP
TXN_3030,100,0,100,100,40,0,56,OTP
TXN_3031,100,40,100,100,40,40,70,Block
TXN_3032,50,0,100,100,40,48,53,OTP
TXN_3033,100,50,100,100,40,0,66,OTP
TXN_3034,90,0,100,0,40,0,39,Approve
TXN_3035,100,0,100,100,0,48,57,OTP
TXN_3036,100,0,100,100,40,0,56,OTP
TXN_3037,90,0,100,100,40,62,63,OTP
TXN_3038,100,40,100,100,0,40,64,OTP
TXN_3039,100,50,100,100,40,0,66,OTP
TXN_3040,100,0,100,100,40,48,63,OTP
TXN_3041,100,50,100,100,40,0,66,OTP
TXN_3042,100,0,100,100,40,0,56,OTP
TXN_3043,100,40,100,100,40,48,71,Block
TXN_3044,100,0,100,100,40,0,56,OTP
TXN_3045,90,90,100,100,40,62,81,Block
TXN_3046,100,0,100,100,40,48,63,OTP
TXN_3047,100,0,100,100,40,48,63,OTP
TXN_3048,100,0,100,100,40,48,63,OTP
TXN_3049,90,0,100,100,40,40,60,OTP
TXN_3050,100,50,100,100,40,62,75,Block
TXN_3051,100,0,100,100,40,62,65,OTP
TXN_3052,100,50,100,100,40,48,73,Block
TXN_3053,100,50,100,100,0,0,60,OTP
TXN_3054,100,0,100,50,40,62,57,OTP
TXN_3055,100,50,100,100,40,48,73,Block
TXN_3056,100,0,100,100,40,0,56,OTP
TXN_3057,100,0,100,100,0,0,50,Approve
TXN_3058,100,40,100,100,0,0,58,OTP
TXN_3059,100,40,100,100,40,0,64,OTP
TXN_3060,100,40,100,50,40,0,56,OTP
TXN_3061,50,0,100,100,40,48,53,OTP
TXN_3062,100,0,100,100,40,62,65,OTP
TXN_3063,90,50,100,100,0,0,58,OTP
TXN_3064,100,0,100,100,40,0,56,OTP
TXN_3065,90,50,100,100,40,0,64,OTP
TXN_3066,50,0,100,50,0,0,32,Approve
TXN_3067,100,0,100,100,0,0,50,Approve
TXN_3068,90,90,100,100,40,0,72,Block
TXN_3069,100,0,100,0,40,62,50,Approve
TXN_3070,50,0,100,50,40,62,47,Approve
TXN_3071,100,50,100,0,40,40,57,OTP
TXN_3072,100,90,100,100,40,0,74,Block
TXN_3073,100,50,100,0,0,0,45,Approve
TXN_3074,100,50,100,100,40,0,66,OTP
TXN_3075,100,0,100,50,0,0,42,Approve
TXN_3076,100,50,100,50,40,62,67,OTP
TXN_3077,100,0,100,100,40,0,56,OTP
TXN_3078,50,50,100,50,40,0,48,Approve
TXN_3079,100,90,100,100,40,48,81,Block
TXN_3080,100,0,100,100,0,52,57,OTP
TXN_3081,100,40,100,100,40,0,64,OTP
TXN_3082,100,0,100,100,40,0,56,OTP
TXN_3083,100,0,100,100,0,48,57,OTP
TXN_3084,100,50,100,100,40,0,66,OTP
TXN_3085,100,50,100,100,40,0,66,OTP
TXN_3086,100,40,100,100,40,0,64,OTP
TXN_3087,100,0,100,100,40,62,65,OTP
TXN_3088,50,0,100,100,40,48,53,OTP
TXN_3089,100,50,100,100,40,40,72,Block
TXN_3090,100,0,100,100,40,0,56,OTP
TXN_3091,50,90,100,100,40,62,73,Block
TXN_3092,100,0,100,50,0,0,42,Approve
TXN_3093,100,0,100,0,40,0,41,Approve
TXN_3094,100,0,100,100,40,52,63,OTP
TXN_3095,100,0,100,100,0,52,57,OTP
TXN_3096,100,0,60,100,0,40,50,Approve
TXN_3097,100,0,100,100,40,40,62,OTP
TXN_3098,50,0,100,100,0,48,47,Approve
TXN_3099,100,40,100,100,40,0,64,OTP
TXN_3100,100,50,100,0,40,0,51,OTP
TXN_3101,100,50,100,100,0,40,66,OTP
TXN_3102,100,0,100,50,40,0,48,Approve
TXN_3103,100,50,100,100,0,0,60,OTP
TXN_3104,100,0,100,50,40,40,54,OTP
TXN_3105,90,0,100,0,40,48,46,Approve
TXN_3106,100,0,100,0,0,0,35,Approve
TXN_3107,100,50,100,100,40,0,66,OTP
TXN_3108,90,0,100,100,40,0,54,OTP
TXN_3109,100,0,100,50,40,0,48,Approve
TXN_3110,100,40,100,100,40,0,64,OTP
TXN_3111,100,0,100,100,0,0,50,Approve
TXN_3112,100,50,100,50,40,48,65,OTP
TXN_3113,90,0,100,50,40,40,52,OTP
TXN_3114,100,50,100,50,0,0,52,OTP
TXN_3115,100,0,100,100,40,0,56,OTP
TXN_3116,100,0,100,100,40,0,56,OTP
TXN_3117,100,0,100,100,40,52,63,OTP
TXN_3118,100,0,100,100,0,48,57,OTP
TXN_3119,100,0,100,100,40,0,56,OTP
TXN_3120,50,0,100,50,0,0,32,Approve
TXN_3121,50,50,100,100,40,62,65,OTP
TXN_3122,100,0,100,100,40,48,63,OTP
TXN_3123,100,0,100,100,0,0,50,Approve
TXN_3124,100,0,100,100,40,62,65,OTP
TXN_3125,100,0,100,100,0,0,50,Approve
TXN_3126,90,40,100,100,0,52,63,OTP
TXN_3127,100,50,100,100,40,0,66,OTP
TXN_3128,100,0,100,100,40,0,56,OTP
TXN_3129,100,0,100,100,40,62,65,OTP
TXN_3130,90,40,100,100,40,40,68,OTP
TXN_3131,100,0,100,50,40,0,48,Approve
TXN_3132,100,0,100,100,0,62,59,OTP
TXN_3133,100,50,100,100,40,0,66,OTP
TXN_3134,100,50,100,100,40,52,73,Block
TXN_3135,90,50,100,100,0,0,58,OTP
TXN_3136,100,50,100,100,0,48,67,OTP
TXN_3137,100,90,100,50,0,52,68,OTP
TXN_3138,100,0,100,100,40,40,62,OTP
TXN_3139,90,50,100,100,0,48,65,OTP
TXN_3140,100,0,100,50,0,0,42,Approve
TXN_3141,100,0,100,50,40,0,48,Approve
TXN_3142,100,50,100,50,40,0,58,OTP
TXN_3143,100,50,100,100,0,0,60,OTP
TXN_3144,100,0,100,100,0,48,57,OTP
TXN_3145,100,0,100,100,0,40,56,OTP
TXN_3146,90,0,100,50,0,0,40,Approve
TXN_3147,50,0,100,100,0,0,40,Approve
TXN_3148,90,50,100,100,40,0,64,OTP
TXN_3149,100,0,100,0,40,0,41,Approve
TXN_3150,100,50,100,100,40,0,66,OTP
TXN_3151,100,50,100,100,40,40,72,Block
TXN_3152,100,40,100,0,40,40,55,OTP
TXN_3153,100,90,100,50,40,40,72,Block
TXN_3154,90,40,100,100,40,48,69,OTP
TXN_3155,90,90,100,50,40,0,64,OTP
TXN_3156,100,0,100,100,40,0,56,OTP
TXN_3157,100,90,100,100,40,48,81,Block
TXN_3158,100,40,100,0,0,0,43,Approve
TXN_3159,100,50,100,100,40,0,66,OTP
TXN_3160,100,50,100,100,40,0,66,OTP
TXN_3161,100,50,100,50,40,0,58,OTP
TXN_3162,100,0,100,100,40,62,65,OTP
TXN_3163,100,0,100,100,0,0,50,Approve
TXN_3164,100,50,100,0,0,0,45,Approve
TXN_3165,100,0,100,100,40,0,56,OTP
TXN_3166,50,0,100,100,40,0,46,Approve
TXN_3167,100,50,100,100,40,52,73,Block
TXN_3168,90,0,100,100,40,0,54,OTP
TXN_3169,100,50,100,100,0,0,60,OTP
TXN_3170,100,0,100,0,40,48,48,Approve
TXN_3171,100,50,100,100,0,0,60,OTP
TXN_3172,100,0,100,100,40,62,65,OTP
TXN_3173,100,0,100,100,40,0,56,OTP
TXN_3174,100,50,100,100,40,0,66,OTP
TXN_3175,100,50,100,50,40,0,58,OTP
TXN_3176,100,50,100,100,40,0,66,OTP
TXN_3177,100,0,100,50,0,40,48,Approve
TXN_3178,100,0,100,100,40,48,63,OTP
TXN_3179,100,0,100,100,40,48,63,OTP
TXN_3180,100,0,100,50,40,0,48,Approve
TXN_3181,100,0,100,100,40,48,63,OTP
TXN_3182,100,0,100,100,40,0,56,OTP
TXN_3183,100,40,100,100,40,0,64,OTP
TXN_3184,100,0,100,50,40,48,55,OTP
TXN_3185,100,50,100,100,0,62,69,OTP
TXN_3186,100,0,100,50,40,62,57,OTP
TXN_3187,50,0,100,0,40,0,31,Approve
TXN_3188,100,0,100,100,40,48,63,OTP
TXN_3189,100,90,100,100,40,48,81,Block
TXN_3190,100,0,100,100,0,0,50,Approve
TXN_3191,100,0,100,50,40,0,48,Approve
TXN_3192,100,0,100,0,0,48,42,Approve
TXN_3193,100,50,100,100,40,0,66,OTP
TXN_3194,100,40,100,100,0,0,58,OTP
TXN_3195,100,0,100,50,0,48,49,Approve
TXN_3196,90,50,100,100,40,48,71,Block
TXN_3197,100,50,100,100,40,0,66,OTP
TXN_3198,100,0,100,100,40,48,63,OTP
TXN_3199,100,0,100,100,40,0,56,OTP
TXN_3200,90,40,100,100,40,0,62,OTP
TXN_3201,50,50,100,100,0,40,56,OTP
TXN_3202,100,0,100,100,40,48,63,OTP
TXN_3203,100,0,100,100,0,48,57,OTP
TXN_3204,100,50,100,100,0,0,60,OTP
TXN_3205,90,0,100,100,40,0,54,OTP
TXN_3206,100,0,100,50,40,0,48,Approve
TXN_3207,100,50,100,100,40,48,73,Block
TXN_3208,100,0,100,100,40,0,56,OTP
TXN_3209,100,50,100,100,40,62,75,Block
TXN_3210,100,0,100,100,40,0,56,OTP
TXN_3211,100,50,100,50,0,48,59,OTP
TXN_3212,100,50,100,100,40,0,66,OTP
TXN_3213,50,0,100,0,40,62,40,Approve
TXN_3214,90,0,100,100,0,0,48,Approve
TXN_3215,100,50,100,100,40,0,66,OTP
TXN_3216,50,90,100,100,40,0,64,OTP
TXN_3217,50,0,100,50,40,48,45,Approve
TXN_3218,100,40,100,100,40,0,64,OTP
TXN_3219,90,0,100,100,40,0,54,OTP
TXN_3220,100,90,100,100,0,0,68,OTP
TXN_3221,100,0,100,50,40,0,48,Approve
TXN_3222,50,0,100,100,40,62,55,OTP
TXN_3223,100,0,100,50,40,48,55,OTP
TXN_3224,100,50,100,100,40,48,73,Block
TXN_3225,100,0,100,100,0,0,50,Approve
TXN_3226,100,50,100,100,40,62,75,Block
TXN_3227,100,0,100,100,0,52,57,OTP
TXN_3228,100,0,100,100,40,0,56,OTP
TXN_3229,100,0,100,100,40,62,65,OTP
TXN_3230,100,0,100,100,0,0,50,Approve
TXN_3231,100,0,100,100,40,40,62,OTP
TXN_3232,90,50,100,0,40,62,58,OTP
TXN_3233,100,50,100,100,40,0,66,OTP
TXN_3234,100,0,100,100,0,62,59,OTP
TXN_3235,100,0,100,50,40,0,48,Approve
TXN_3236,100,50,100,50,40,0,58,OTP
TXN_3237,100,0,100,100,40,0,56,OTP
TXN_3238,100,0,100,100,40,0,56,OTP
TXN_3239,100,0,100,50,40,0,48,Approve
TXN_3240,100,40,100,50,40,0,56,OTP
TXN_3241,100,50,100,50,0,40,58,OTP
TXN_3242,100,50,100,100,0,0,60,OTP
TXN_3243,100,0,100,100,0,0,50,Approve
TXN_3244,90,0,100,100,40,48,61,OTP
TXN_3245,100,50,100,50,40,0,58,OTP
TXN_3246,90,50,100,100,0,0,58,OTP
TXN_3247,100,0,100,100,40,0,56,OTP
TXN_3248,100,50,100,100,40,48,73,Block
TXN_3249,100,50,100,100,40,48,73,Block
TXN_3250,100,0,100,100,40,48,63,OTP
TXN_3251,100,40,100,100,40,0,64,OTP
TXN_3252,90,0,100,100,40,48,61,OTP
TXN_3253,50,90,100,50,40,0,56,OTP
TXN_3254,100,0,100,100,0,48,57,OTP
TXN_3255,100,40,100,100,0,0,58,OTP
TXN_3256,100,0,100,100,40,0,56,OTP
TXN_3257,100,0,100,100,40,48,63,OTP
TXN_3258,100,40,100,100,0,0,58,OTP
TXN_3259,100,0,100,50,0,0,42,Approve
TXN_3260,90,0,100,100,0,0,48,Approve
TXN_3261,90,50,100,50,0,0,50,Approve
TXN_3262,100,40,100,0,40,0,49,Approve
TXN_3263,100,0,100,0,0,48,42,Approve
TXN_3264,50,0,100,100,40,48,53,OTP
TXN_3265,90,0,100,100,40,0,54,OTP
TXN_3266,100,40,100,100,40,0,64,OTP
TXN_3267,100,0,100,100,40,0,56,OTP
TXN_3268,100,50,100,100,0,0,60,OTP
TXN_3269,100,0,100,100,40,0,56,OTP
TXN_3270,90,0,100,100,40,0,54,OTP
TXN_3271,90,50,100,100,40,0,64,OTP
TXN_3272,100,90,100,100,0,62,77,Block
TXN_3273,100,50,100,50,0,52,60,OTP
TXN_3274,100,40,100,50,40,48,63,OTP
TXN_3275,50,40,100,50,0,0,40,Approve
TXN_3276,90,50,100,100,40,52,71,Block
TXN_3277,100,40,100,100,40,0,64,OTP
TXN_3278,100,0,100,0,40,62,50,Approve
TXN_3279,100,50,100,50,40,48,65,OTP
TXN_3280,90,90,100,100,0,0,66,OTP
TXN_3281,100,90,100,50,40,0,66,OTP
TXN_3282,100,0,100,50,0,62,51,OTP
TXN_3283,100,50,100,100,40,48,73,Block
TXN_3284,90,50,100,100,40,48,71,Block
TXN_3285,100,50,100,100,40,62,75,Block
TXN_3286,90,40,100,100,40,48,69,OTP
TXN_3287,100,0,100,100,40,48,63,OTP
TXN_3288,100,0,100,100,40,62,65,OTP
TXN_3289,100,50,100,0,40,0,51,OTP
TXN_3290,100,0,100,100,40,0,56,OTP
TXN_3291,100,50,100,100,0,0,60,OTP
TXN_3292,50,0,100,100,40,0,46,Approve
TXN_3293,100,0,100,100,40,0,56,OTP
TXN_3294,100,50,100,100,40,52,73,Block
TXN_3295,100,40,100,50,40,48,63,OTP
TXN_3296,90,0,100,50,40,0,46,Approve
TXN_3297,100,50,100,50,40,0,58,OTP
TXN_3298,100,0,100,100,0,0,50,Approve
TXN_3299,100,0,100,0,40,0,41,Approve
TXN_3300,100,0,100,100,40,0,56,OTP
TXN_3301,100,0,100,100,40,40,62,OTP
TXN_3302,90,40,100,100,40,0,62,OTP
TXN_3303,100,40,100,100,40,0,64,OTP
TXN_3304,100,0,100,100,0,48,57,OTP
TXN_3305,100,0,100,100,40,0,56,OTP
TXN_3306,100,0,100,100,40,62,65,OTP
TXN_3307,100,50,100,100,0,48,67,OTP
TXN_3308,50,0,100,100,0,0,40,Approve
TXN_3309,100,0,100,100,40,0,56,OTP
TXN_3310,100,50,100,100,0,0,60,OTP
TXN_3311,90,0,100,100,0,62,57,OTP
TXN_3312,100,0,100,100,0,40,56,OTP
TXN_3313,100,0,100,100,40,0,56,OTP
TXN_3314,90,0,100,0,40,0,39,Approve
TXN_3315,100,0,100,0,40,48,48,Approve
TXN_3316,100,0,100,100,40,0,56,OTP
TXN_3317,90,0,100,100,40,0,54,OTP
TXN_3318,100,0,100,50,0,0,42,Approve
TXN_3319,100,40,100,100,40,40,70,Block
TXN_3320,100,90,100,100,40,0,74,Block
TXN_3321,100,0,100,50,40,48,55,OTP
TXN_3322,100,40,100,100,0,48,65,OTP
TXN_3323,90,90,100,100,0,48,73,Block
TXN_3324,90,0,100,100,40,0,54,OTP
TXN_3325,100,0,100,100,0,48,57,OTP
TXN_3326,100,0,100,100,0,62,59,OTP
TXN_3327,100,40,100,100,40,52,71,Block
TXN_3328,100,0,100,100,0,0,50,Approve
TXN_3329,100,0,100,0,40,0,41,Approve
TXN_3330,100,0,100,100,40,48,63,OTP
TXN_3331,100,50,100,100,40,0,66,OTP
TXN_3332,90,0,100,0,40,48,46,Approve
TXN_3333,100,50,100,100,40,62,75,Block
TXN_3334,100,50,100,0,40,48,58,OTP
TXN_3335,90,40,100,100,40,0,62,OTP
TXN_3336,100,50,100,100,40,0,66,OTP
TXN_3337,90,0,100,100,40,48,61,OTP
TXN_3338,100,0,100,100,0,40,56,OTP
TXN_3339,100,50,100,100,0,0,60,OTP
TXN_3340,100,40,100,50,40,0,56,OTP
TXN_3341,100,50,100,100,40,48,73,Block
TXN_3342,100,0,100,100,40,0,56,OTP
TXN_3343,100,50,100,0,40,48,58,OTP
TXN_3344,100,0,100,100,0,0,50,Approve
TXN_3345,50,50,100,100,40,48,63,OTP
TXN_3346,50,0,100,100,40,0,46,Approve
TXN_3347,100,40,100,100,40,0,64,OTP
TXN_3348,100,0,100,100,40,0,56,OTP
TXN_3349,100,40,100,100,40,62,73,Block
TXN_3350,100,0,100,100,0,62,59,OTP
TXN_3351,100,0,100,100,40,40,62,OTP
TXN_3352,50,0,100,100,0,52,47,Approve
TXN_3353,100,0,100,100,40,40,62,OTP
TXN_3354,100,40,100,100,40,0,64,OTP
TXN_3355,50,0,100,100,0,48,47,Approve
TXN_3356,100,0,100,50,0,0,42,Approve
TXN_3357,90,40,100,0,40,0,47,Approve
TXN_3358,100,0,100,100,40,62,65,OTP
TXN_3359,90,50,100,50,40,0,56,OTP
TXN_3360,100,0,100,100,40,0,56,OTP
TXN_3361,100,0,100,100,40,52,63,OTP
TXN_3362,100,50,100,70,0,48,62,OTP
TXN_3363,100,50,100,50,40,0,58,OTP
TXN_3364,90,40,100,0,40,62,56,OTP
TXN_3365,100,0,100,50,40,48,55,OTP
TXN_3366,100,40,100,0,0,48,50,Approve
TXN_3367,100,0,100,50,0,40,48,Approve
TXN_3368,100,0,100,50,40,0,48,Approve
TXN_3369,90,90,100,50,40,40,70,Block
TXN_3370,50,50,100,50,40,48,55,OTP
TXN_3371,100,0,100,100,40,52,63,OTP
TXN_3372,100,0,100,100,40,0,56,OTP
TXN_3373,100,50,100,100,40,40,72,Block
TXN_3374,100,50,100,50,40,48,65,OTP
TXN_3375,100,40,100,100,0,0,58,OTP
TXN_3376,100,0,100,100,40,0,56,OTP
TXN_3377,100,40,100,100,40,40,70,Block
TXN_3378,100,0,100,100,40,0,56,OTP
TXN_3379,90,0,100,100,0,0,48,Approve
TXN_3380,90,90,100,50,0,0,58,OTP
TXN_3381,100,50,100,100,40,48,73,Block
TXN_3382,100,0,100,100,0,0,50,Approve
TXN_3383,90,50,100,100,0,48,65,OTP
TXN_3384,100,90,100,0,0,0,53,OTP
TXN_3385,100,0,100,100,40,0,56,OTP
TXN_3386,100,40,100,100,40,40,70,Block
TXN_3387,100,0,100,100,40,0,56,OTP
TXN_3388,100,0,100,100,40,48,63,OTP
